root - INFO - CSV file initialized.
root - INFO - Cannot read from camera
root - INFO - Live video processing ended.
root - INFO - CSV file closed.
root - INFO - CSV file initialized.
root - INFO - Frame 278: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 279: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 280: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 281: Aruco ID 1 detected with distance 2.3310255225891434, yaw angle -5.375452786047617, pitch angle 88.68891993412474, roll angle 9.558986156525947.
root - INFO - Frame 282: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 283: Aruco ID 1 detected with distance 2.3267937306779416, yaw angle -5.391177907359804, pitch angle 86.65176719858734, roll angle -20.522417245347008.
root - INFO - Frame 284: Aruco ID 1 detected with distance 2.3201894769827516, yaw angle -5.385306166439136, pitch angle 87.56181625622952, roll angle 13.522570723900264.
root - INFO - Frame 285: Aruco ID 1 detected with distance 2.3201894769827516, yaw angle -5.385306166439136, pitch angle 87.56181625622952, roll angle 13.522570723900264.
root - INFO - Frame 286: Aruco ID 1 detected with distance 2.3264061096949704, yaw angle -5.375508876217708, pitch angle 88.37213176920899, roll angle 9.81788187960481.
root - INFO - Frame 287: Aruco ID 1 detected with distance 2.3264061096949704, yaw angle -5.375508876217708, pitch angle 88.37213176920899, roll angle 9.81788187960481.
root - INFO - Frame 288: Aruco ID 1 detected with distance 2.3264061096949704, yaw angle -5.375508876217708, pitch angle 88.37213176920899, roll angle 9.81788187960481.
root - INFO - Frame 289: Aruco ID 1 detected with distance 2.332386249180992, yaw angle -5.384471679198299, pitch angle 89.20650129507935, roll angle 5.173927866129089.
root - INFO - Frame 290: Aruco ID 1 detected with distance 2.3264061096949704, yaw angle -5.375508876217708, pitch angle 88.37213176920899, roll angle 9.81788187960481.
root - INFO - Frame 291: Aruco ID 1 detected with distance 2.3264061096949704, yaw angle -5.375508876217708, pitch angle 88.37213176920899, roll angle 9.81788187960481.
root - INFO - Frame 292: Aruco ID 1 detected with distance 2.3201894769827516, yaw angle -5.385306166439136, pitch angle 87.56181625622952, roll angle 13.522570723900264.
root - INFO - Frame 293: Aruco ID 1 detected with distance 2.3201894769827516, yaw angle -5.385306166439136, pitch angle 87.56181625622952, roll angle 13.522570723900264.
root - INFO - Frame 294: Aruco ID 1 detected with distance 2.3267937306779416, yaw angle -5.391177907359804, pitch angle 86.65176719858734, roll angle -20.522417245347008.
root - INFO - Frame 295: Aruco ID 1 detected with distance 2.331103843916047, yaw angle -5.382169580625174, pitch angle 87.12718897847202, roll angle -16.42850172475921.
root - INFO - Frame 296: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 297: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 298: Aruco ID 1 detected with distance 2.285001395400729, yaw angle -5.383924665445733, pitch angle 90.57869142661548, roll angle 0.6832369801973486.
root - INFO - Frame 299: Aruco ID 1 detected with distance 2.354664784121228, yaw angle -5.384027110971573, pitch angle 91.59942801090003, roll angle 0.7580255567696854.
root - INFO - Frame 300: Aruco ID 1 detected with distance 2.318827819104644, yaw angle -5.393501699640268, pitch angle 92.45459737109081, roll angle 0.8298810711223894.
root - INFO - Frame 301: Aruco ID 1 detected with distance 2.328193582624456, yaw angle -5.3845237001800115, pitch angle 91.44663527592603, roll angle 5.281709113267101.
root - INFO - Frame 302: Aruco ID 1 detected with distance 2.2903599301039024, yaw angle -5.412873383426046, pitch angle 90.91543443934974, roll angle 5.82196777882245.
root - INFO - Frame 303: Aruco ID 1 detected with distance 2.325840900556442, yaw angle -5.403440273201994, pitch angle 91.8669393691346, roll angle 5.63406579720672.
root - INFO - Frame 304: Aruco ID 1 detected with distance 2.330473570456139, yaw angle -5.403406077097031, pitch angle 91.44843874026593, roll angle 5.279038253147491.
root - INFO - Frame 305: Aruco ID 1 detected with distance 2.3653813651006512, yaw angle -5.412868591801953, pitch angle 91.90206286641961, roll angle 5.349779142816321.
root - INFO - Frame 306: Aruco ID 1 detected with distance 2.3134608545404047, yaw angle -5.4124717201538886, pitch angle 91.04469476490367, roll angle 2.246421616946647.
root - INFO - Frame 307: Aruco ID 1 detected with distance 2.2945764878568027, yaw angle -5.403814633752404, pitch angle 89.60735935625904, roll angle 9.458188875741047.
root - INFO - Frame 308: Aruco ID 1 detected with distance 2.367050671282085, yaw angle -5.393924373399045, pitch angle 90.55716047321258, roll angle 5.268312153970696.
root - INFO - Frame 309: Aruco ID 1 detected with distance 2.367050671282085, yaw angle -5.393924373399045, pitch angle 90.55716047321258, roll angle 5.268312153970696.
root - INFO - Frame 310: Aruco ID 1 detected with distance 2.376406790760872, yaw angle -5.394382039565585, pitch angle 90.98874059364601, roll angle -1.2234437768913164.
root - INFO - Frame 311: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 312: Aruco ID 1 detected with distance 2.3267132770728027, yaw angle -5.394417657904228, pitch angle 90.179395912326, roll angle 9.650156098493172.
root - INFO - Frame 313: Aruco ID 1 detected with distance 2.2974817305996726, yaw angle -5.384902585358134, pitch angle 89.65010130397592, roll angle 9.175768679274624.
root - INFO - Frame 314: Aruco ID 1 detected with distance 2.32554894268036, yaw angle -5.394442061358205, pitch angle 88.35331906548502, roll angle 10.221430177103938.
root - INFO - Frame 315: Aruco ID 1 detected with distance 2.3267937306779416, yaw angle -5.391177907359804, pitch angle 86.65176719858734, roll angle -20.522417245347008.
root - INFO - Frame 316: Aruco ID 1 detected with distance 2.3267937306779416, yaw angle -5.391177907359804, pitch angle 86.65176719858734, roll angle -20.522417245347008.
root - INFO - Frame 317: Aruco ID 1 detected with distance 2.3267937306779416, yaw angle -5.391177907359804, pitch angle 86.65176719858734, roll angle -20.522417245347008.
root - INFO - Frame 318: Aruco ID 1 detected with distance 2.3201894769827516, yaw angle -5.385306166439136, pitch angle 87.56181625622952, roll angle 13.522570723900264.
root - INFO - Frame 319: Aruco ID 1 detected with distance 2.3201894769827516, yaw angle -5.385306166439136, pitch angle 87.56181625622952, roll angle 13.522570723900264.
root - INFO - Frame 320: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 321: Aruco ID 1 detected with distance 2.3267132770728027, yaw angle -5.394417657904228, pitch angle 90.179395912326, roll angle 9.650156098493172.
root - INFO - Frame 322: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 323: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 324: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 325: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 326: Aruco ID 1 detected with distance 2.3210856830721576, yaw angle -5.3920906503209665, pitch angle 87.92901806905758, roll angle -11.612232997735674.
root - INFO - Frame 327: Aruco ID 1 detected with distance 2.292852501368704, yaw angle -5.382781737858039, pitch angle 88.28452274868594, roll angle -10.226110160427172.
root - INFO - Frame 328: Aruco ID 1 detected with distance 2.331702604481039, yaw angle -5.393040470824388, pitch angle 92.73394976948148, roll angle -3.4081355605705794.
root - INFO - Frame 329: Aruco ID 1 detected with distance 2.367050671282085, yaw angle -5.393924373399045, pitch angle 90.55716047321258, roll angle 5.268312153970696.
root - INFO - Frame 330: Aruco ID 1 detected with distance 2.367050671282085, yaw angle -5.393924373399045, pitch angle 90.55716047321258, roll angle 5.268312153970696.
root - INFO - Frame 331: Aruco ID 1 detected with distance 2.367050671282085, yaw angle -5.393924373399045, pitch angle 90.55716047321258, roll angle 5.268312153970696.
root - INFO - Frame 332: Aruco ID 1 detected with distance 2.367050671282085, yaw angle -5.393924373399045, pitch angle 90.55716047321258, roll angle 5.268312153970696.
root - INFO - Frame 333: Aruco ID 1 detected with distance 2.330862141839793, yaw angle -5.394367501232523, pitch angle 90.52833970802438, roll angle 9.319958909937444.
root - INFO - Frame 334: Aruco ID 1 detected with distance 2.330862141839793, yaw angle -5.394367501232523, pitch angle 90.52833970802438, roll angle 9.319958909937444.
root - INFO - Frame 335: Aruco ID 1 detected with distance 2.367050671282085, yaw angle -5.393924373399045, pitch angle 90.55716047321258, roll angle 5.268312153970696.
root - INFO - Frame 336: Aruco ID 1 detected with distance 2.367050671282085, yaw angle -5.393924373399045, pitch angle 90.55716047321258, roll angle 5.268312153970696.
root - INFO - Frame 337: Aruco ID 1 detected with distance 2.330473570456139, yaw angle -5.403406077097031, pitch angle 91.44843874026593, roll angle 5.279038253147491.
root - INFO - Frame 338: Aruco ID 1 detected with distance 2.357613807208101, yaw angle -5.402908399409824, pitch angle 91.58347558566382, roll angle 0.7462320912213235.
root - INFO - Frame 339: Aruco ID 1 detected with distance 2.367050671282085, yaw angle -5.393924373399045, pitch angle 90.55716047321258, roll angle 5.268312153970696.
root - INFO - Frame 340: Aruco ID 1 detected with distance 2.4523868200806804, yaw angle -5.394770000464291, pitch angle 89.4529542216948, roll angle 0.2674079168041932.
root - INFO - Frame 341: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 342: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 343: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 344: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 345: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 346: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 347: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 348: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 349: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 350: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 351: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 352: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 353: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 354: Aruco ID 1 detected with distance 2.3674810033137734, yaw angle -5.3727756017579225, pitch angle 86.73885390876276, roll angle -16.340141829935344.
root - INFO - Frame 355: Aruco ID 1 detected with distance 2.354664784121228, yaw angle -5.384027110971573, pitch angle 91.59942801090003, roll angle 0.7580255567696854.
root - INFO - Frame 356: Aruco ID 1 detected with distance 2.31310495515966, yaw angle -5.374715366477119, pitch angle 91.03233163559007, roll angle 2.2841794494072145.
root - INFO - Frame 357: Aruco ID 1 detected with distance 2.366741353079523, yaw angle -5.393960665915188, pitch angle 90.07502894997519, roll angle 5.492325538280112.
root - INFO - Frame 358: Aruco ID 1 detected with distance 2.357613807208101, yaw angle -5.402908399409824, pitch angle 91.58347558566382, roll angle 0.7462320912213235.
root - INFO - Frame 359: Aruco ID 1 detected with distance 2.330473570456139, yaw angle -5.403406077097031, pitch angle 91.44843874026593, roll angle 5.279038253147491.
root - INFO - Frame 360: Aruco ID 1 detected with distance 2.357613807208101, yaw angle -5.402908399409824, pitch angle 91.58347558566382, roll angle 0.7462320912213235.
root - INFO - Frame 361: Aruco ID 1 detected with distance 2.347725916660119, yaw angle -5.40303619127954, pitch angle 90.07612042773346, roll angle 2.618540303042411.
root - INFO - Frame 362: Aruco ID 1 detected with distance 2.330473570456139, yaw angle -5.403406077097031, pitch angle 91.44843874026593, roll angle 5.279038253147491.
root - INFO - Frame 363: Aruco ID 1 detected with distance 2.330473570456139, yaw angle -5.403406077097031, pitch angle 91.44843874026593, roll angle 5.279038253147491.
root - INFO - Frame 364: Aruco ID 1 detected with distance 2.357613807208101, yaw angle -5.402908399409824, pitch angle 91.58347558566382, roll angle 0.7462320912213235.
root - INFO - Frame 365: Aruco ID 1 detected with distance 2.367050671282085, yaw angle -5.393924373399045, pitch angle 90.55716047321258, roll angle 5.268312153970696.
root - INFO - Frame 366: Aruco ID 1 detected with distance 2.330699987415854, yaw angle -5.3943383311975595, pitch angle 90.88971188220411, roll angle 9.20776886208349.
root - INFO - Frame 367: Aruco ID 1 detected with distance 2.3295307276841415, yaw angle -5.39434032707797, pitch angle 88.68376746154541, roll angle 9.527802041500966.
root - INFO - Frame 368: Aruco ID 1 detected with distance 2.362357567319888, yaw angle -5.393963312267658, pitch angle 90.95759107495117, roll angle 5.738291787800564.
root - INFO - Frame 369: Aruco ID 1 detected with distance 2.366741353079523, yaw angle -5.393960665915188, pitch angle 90.07502894997519, roll angle 5.492325538280112.
root - INFO - Frame 370: Aruco ID 1 detected with distance 2.227474075273987, yaw angle -5.37575646767155, pitch angle 87.4993228365139, roll angle 12.846154427291033.
root - INFO - Frame 371: Aruco ID 1 detected with distance 2.3311350138741056, yaw angle -5.413224524326409, pitch angle 88.69489019058346, roll angle 9.539081368439417.
root - INFO - Frame 372: Aruco ID 1 detected with distance 2.2587139092373847, yaw angle -5.394325456795627, pitch angle 89.34083855491554, roll angle 9.705637017857164.
root - INFO - Frame 373: Aruco ID 1 detected with distance 2.3112109953948927, yaw angle -5.390978538296565, pitch angle 88.8385287416399, roll angle -21.96455195652297.
root - INFO - Frame 374: Aruco ID 1 detected with distance 2.296313502262921, yaw angle -5.384904422090017, pitch angle 89.95074193071422, roll angle 9.375608644374095.
root - INFO - Frame 375: Aruco ID 1 detected with distance 2.3674810033137734, yaw angle -5.3727756017579225, pitch angle 86.73885390876276, roll angle -16.340141829935344.
root - INFO - Frame 376: Aruco ID 1 detected with distance 2.331103843916047, yaw angle -5.382169580625174, pitch angle 87.12718897847202, roll angle -16.42850172475921.
root - INFO - Frame 377: Aruco ID 1 detected with distance 2.4523868200806804, yaw angle -5.394770000464291, pitch angle 89.4529542216948, roll angle 0.2674079168041932.
root - INFO - Frame 378: Aruco ID 1 detected with distance 2.31310495515966, yaw angle -5.374715366477119, pitch angle 91.03233163559007, roll angle 2.2841794494072145.
root - INFO - Frame 379: Aruco ID 1 detected with distance 2.296487773795565, yaw angle -5.384889546827367, pitch angle 89.9543811743364, roll angle 9.363770423581634.
root - INFO - Frame 380: Aruco ID 1 detected with distance 2.2514796075681707, yaw angle -5.384540185609097, pitch angle 88.4759765944128, roll angle 6.940060837127515.
root - INFO - Frame 381: Aruco ID 1 detected with distance 2.2974817305996726, yaw angle -5.384902585358134, pitch angle 89.65010130397592, roll angle 9.175768679274624.
root - INFO - Frame 382: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 383: Aruco ID 1 detected with distance 2.3201894769827516, yaw angle -5.385306166439136, pitch angle 87.56181625622952, roll angle 13.522570723900264.
root - INFO - Frame 384: Aruco ID 1 detected with distance 2.3201894769827516, yaw angle -5.385306166439136, pitch angle 87.56181625622952, roll angle 13.522570723900264.
root - INFO - Frame 385: Aruco ID 1 detected with distance 2.4229900946021687, yaw angle -5.394069974521926, pitch angle 88.39441886573111, roll angle 0.4441125866803536.
root - INFO - Frame 386: Aruco ID 1 detected with distance 2.3322403107082796, yaw angle -5.392507771979012, pitch angle 87.66940162985233, roll angle -8.027469351118615.
root - INFO - Frame 387: Aruco ID 1 detected with distance 2.2772495621250095, yaw angle -5.38412349694255, pitch angle 90.10318979749111, roll angle 2.4870354618633037.
root - INFO - Frame 388: Aruco ID 1 detected with distance 2.293061508104085, yaw angle -5.374995994750549, pitch angle 88.76395029679855, roll angle 5.29027148255897.
root - INFO - Frame 389: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 390: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 391: Aruco ID 1 detected with distance 2.293061508104085, yaw angle -5.374995994750549, pitch angle 88.76395029679855, roll angle 5.29027148255897.
root - INFO - Frame 392: Aruco ID 1 detected with distance 2.2974817305996726, yaw angle -5.384902585358134, pitch angle 89.65010130397592, roll angle 9.175768679274624.
root - INFO - Frame 393: Aruco ID 1 detected with distance 2.2706540405178375, yaw angle -5.384250483723093, pitch angle 90.42201392065802, roll angle 3.584864467579589.
root - INFO - Frame 394: Aruco ID 1 detected with distance 2.328439429552562, yaw angle -5.385224986716992, pitch angle 87.80976657838056, roll angle 13.09821282618897.
root - INFO - Frame 395: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 396: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 397: Aruco ID 1 detected with distance 2.4698851043717087, yaw angle -5.37453429118969, pitch angle 89.81899585230087, roll angle -3.8524180346978842.
root - INFO - Frame 398: Aruco ID 1 detected with distance 2.366795951842108, yaw angle -5.37278334528915, pitch angle 86.19863227229337, roll angle -16.787007860322408.
root - INFO - Frame 399: Aruco ID 1 detected with distance 2.357613807208101, yaw angle -5.402908399409824, pitch angle 91.58347558566382, roll angle 0.7462320912213235.
root - INFO - Frame 400: Aruco ID 1 detected with distance 2.357613807208101, yaw angle -5.402908399409824, pitch angle 91.58347558566382, roll angle 0.7462320912213235.
root - INFO - Frame 401: Aruco ID 1 detected with distance 2.357613807208101, yaw angle -5.402908399409824, pitch angle 91.58347558566382, roll angle 0.7462320912213235.
root - INFO - Frame 402: Aruco ID 1 detected with distance 2.367050671282085, yaw angle -5.393924373399045, pitch angle 90.55716047321258, roll angle 5.268312153970696.
root - INFO - Frame 403: Aruco ID 1 detected with distance 2.357613807208101, yaw angle -5.402908399409824, pitch angle 91.58347558566382, roll angle 0.7462320912213235.
root - INFO - Frame 404: Aruco ID 1 detected with distance 2.330473570456139, yaw angle -5.403406077097031, pitch angle 91.44843874026593, roll angle 5.279038253147491.
root - INFO - Frame 405: Aruco ID 1 detected with distance 2.325840900556442, yaw angle -5.403440273201994, pitch angle 91.8669393691346, roll angle 5.63406579720672.
root - INFO - Frame 406: Aruco ID 1 detected with distance 2.330473570456139, yaw angle -5.403406077097031, pitch angle 91.44843874026593, roll angle 5.279038253147491.
root - INFO - Frame 407: Aruco ID 1 detected with distance 2.330473570456139, yaw angle -5.403406077097031, pitch angle 91.44843874026593, roll angle 5.279038253147491.
root - INFO - Frame 408: Aruco ID 1 detected with distance 2.325840900556442, yaw angle -5.403440273201994, pitch angle 91.8669393691346, roll angle 5.63406579720672.
root - INFO - Frame 409: Aruco ID 1 detected with distance 2.261783191151643, yaw angle -5.394390715260499, pitch angle 90.8555963622016, roll angle 9.244419505992541.
root - INFO - Frame 410: Aruco ID 1 detected with distance 2.2912777186634927, yaw angle -5.391534168065704, pitch angle 87.65918391541646, roll angle -16.757155162343235.
root - INFO - Frame 411: Aruco ID 1 detected with distance 2.425569183520191, yaw angle -5.395640060221979, pitch angle 90.6515953157045, roll angle 0.24886132945849254.
root - INFO - Frame 412: Aruco ID 1 detected with distance 2.330143525343223, yaw angle -5.365572266855281, pitch angle 89.6649828675871, roll angle 5.108986223000211.
root - INFO - Frame 413: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 414: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 415: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 416: Aruco ID 1 detected with distance 2.32991451916307, yaw angle -5.384548035732848, pitch angle 89.15557399523044, roll angle 5.821446465959554.
root - INFO - Frame 417: Aruco ID 1 detected with distance 2.3612008998449805, yaw angle -5.384950799466679, pitch angle 87.41193113206012, roll angle 10.218024529330064.
root - INFO - Frame 418: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 419: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 420: Aruco ID 1 detected with distance 2.2974817305996726, yaw angle -5.384902585358134, pitch angle 89.65010130397592, roll angle 9.175768679274624.
root - INFO - Frame 421: Aruco ID 1 detected with distance 2.3267937306779416, yaw angle -5.391177907359804, pitch angle 86.65176719858734, roll angle -20.522417245347008.
root - INFO - Frame 422: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 423: Aruco ID 1 detected with distance 2.327027203986713, yaw angle -5.384521191487721, pitch angle 89.998707729613, roll angle 5.948587768857973.
root - INFO - Frame 424: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 425: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 426: Aruco ID 1 detected with distance 2.328193582624456, yaw angle -5.3845237001800115, pitch angle 91.44663527592603, roll angle 5.281709113267101.
root - INFO - Frame 427: Aruco ID 1 detected with distance 2.330862141839793, yaw angle -5.394367501232523, pitch angle 90.52833970802438, roll angle 9.319958909937444.
root - INFO - Frame 428: Aruco ID 1 detected with distance 2.467271139962495, yaw angle -5.385186912393095, pitch angle 89.81575755421002, roll angle -0.18586663038337478.
root - INFO - Frame 429: Aruco ID 1 detected with distance 2.330862141839793, yaw angle -5.394367501232523, pitch angle 90.52833970802438, roll angle 9.319958909937444.
root - INFO - Frame 430: Aruco ID 1 detected with distance 2.2973015029621657, yaw angle -5.384917379186305, pitch angle 89.64669344839763, roll angle 9.188228396099891.
root - INFO - Frame 431: Aruco ID 1 detected with distance 2.330862141839793, yaw angle -5.394367501232523, pitch angle 90.52833970802438, roll angle 9.319958909937444.
root - INFO - Frame 432: Aruco ID 1 detected with distance 2.367050671282085, yaw angle -5.393924373399045, pitch angle 90.55716047321258, roll angle 5.268312153970696.
root - INFO - Frame 433: Aruco ID 1 detected with distance 2.4698851043717087, yaw angle -5.37453429118969, pitch angle 89.81899585230087, roll angle -3.8524180346978842.
root - INFO - Frame 434: Aruco ID 1 detected with distance 2.4698851043717087, yaw angle -5.37453429118969, pitch angle 89.81899585230087, roll angle -3.8524180346978842.
root - INFO - Frame 435: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 436: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 437: Aruco ID 1 detected with distance 2.3210856830721576, yaw angle -5.3920906503209665, pitch angle 87.92901806905758, roll angle -11.612232997735674.
root - INFO - Frame 438: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 439: Aruco ID 1 detected with distance 2.3665924314497553, yaw angle -5.375008606066331, pitch angle 88.69447517377678, roll angle 5.504494013955157.
root - INFO - Frame 440: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 441: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 442: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 443: Aruco ID 1 detected with distance 2.3201894769827516, yaw angle -5.385306166439136, pitch angle 87.56181625622952, roll angle 13.522570723900264.
root - INFO - Frame 444: Aruco ID 1 detected with distance 2.3182510058899632, yaw angle -5.38534001074521, pitch angle 87.53552446046164, roll angle 13.798958452539097.
root - INFO - Frame 445: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 446: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 447: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 448: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
root - INFO - Frame 449: Aruco ID 1 detected with distance 2.3575658214950663, yaw angle -5.383992939303255, pitch angle 89.72751382710298, roll angle 1.0015898899681708.
root - INFO - Frame 450: Aruco ID 1 detected with distance 2.3262226189502595, yaw angle -5.375523756803005, pitch angle 88.36914385125728, roll angle 9.829417077349067.
root - INFO - Frame 451: Aruco ID 1 detected with distance 2.3262226189502595, yaw angle -5.375523756803005, pitch angle 88.36914385125728, roll angle 9.829417077349067.
root - INFO - Frame 452: Aruco ID 1 detected with distance 2.296487773795565, yaw angle -5.384889546827367, pitch angle 89.9543811743364, roll angle 9.363770423581634.
root - INFO - Frame 453: Aruco ID 1 detected with distance 2.2974817305996726, yaw angle -5.384902585358134, pitch angle 89.65010130397592, roll angle 9.175768679274624.
root - INFO - Frame 454: Aruco ID 1 detected with distance 2.4698851043717087, yaw angle -5.37453429118969, pitch angle 89.81899585230087, roll angle -3.8524180346978842.
root - INFO - Frame 455: Aruco ID 1 detected with distance 2.3310885049350656, yaw angle -5.384492300472942, pitch angle 89.61569998368614, roll angle 5.516685451607998.
